review_queue_id,source_doc_id,review_tasks,priority_reasons,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,review_label,review_true_error_type_ids,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
rq_0193_2e5e9b9f49,hplt::8_2.jsonl.zst::5f3f7cc9fc058c1b7e8348236abffb6f,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.3005555555555555,8,mahalsa.gr,https://mahalsa.gr/%CF%84%CE%BF-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%B9%CE%BA%CF%8C-mountain-bike-%CF%84%CE%B7%CF%82-harley-davidson-%CE%B4%CE%B5%CE%BD-%CE%AD%CF%87%CE%B5%CE%B9-%CE%B1%CE%BD%CE%AC%CF%81%CF%84%CE%B7/,1599,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2e5e9b9f49705b0d.txt,,[],,,,[],
rq_0194_f185e488fe,hplt::8_2.jsonl.zst::5f6ac2d82ea9ea7d9adb2b9f80be9b55,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1351947097722263,8,www.thepaper.gr,http://www.thepaper.gr/tourkolias-diathesi-5-dis-evro-stin-ikonomia-to-2015/,2722,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f185e488fe671b75.txt,,[],,,,[],
rq_0195_18cdb35cb8,hplt::8_2.jsonl.zst::5fb45a86d964b255b8c32120a6a0ab7c,"[""precision_E006""]","[""candidate_error_E006""]","[""E006"", ""E015""]",keep,0.4197860696517412,8,www.tvtrip.gr,http://www.tvtrip.gr/Golf-%CE%BA%CE%B1%CE%B9-%CE%AC%CE%BB%CE%BB%CE%B1-%CF%83%CF%80%CE%BF%CF%81+13-info/Divers-Club-Marathon-Bay+u1C4gm,5887,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/18cdb35cb86ef3b8.txt,,[],,,,[],
rq_0196_67683411b6,hplt::8_2.jsonl.zst::60a660b1d3d34e050f277b9b7db3dc33,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.15509693558474047,8,sportime-admin.sigmalive.com,https://sportime-admin.sigmalive.com/podosfairo/kypros/a-katigoria/221689_to-diplo-htypima-i-dipli-zimia-kai-i-anagkastiki-premiera,1599,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/67683411b6acbbad.txt,,[],,,,[],
rq_0197_f982a518b4,hplt::8_2.jsonl.zst::61f87f401300266c410df19134516a6c,"[""precision_E009""]","[""candidate_error_E009""]","[""E006"", ""E007"", ""E009""]",trim_span,0.6016666666666667,8,www.gkachrimanis.gr,https://www.gkachrimanis.gr/author/gkachri26_m3jp3smm/page/3/,1560,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f982a518b486c972.txt,,[],,,,[],
rq_0198_71054ea827,hplt::8_2.jsonl.zst::66266b9eb0a4d32bc90b0e265fe19277,"[""precision_E005""]","[""candidate_error_E005""]","[""E005""]",quarantine,0.5459764793036392,8,alittlesomethingofus.wordpress.com,https://alittlesomethingofus.wordpress.com/2013/04/24/%C2%A8%CE%B1%CE%BB%CE%BB%CE%B5%CF%82-%CE%B5%CF%80%CE%BF%CF%87%CE%AD%CF%82-%CF%86%CE%AF%CE%BB%CE%B5%CF%82-%CE%B3%CE%B9%CE%B1-%CF%80%CE%AC%CE%BD%CF%84%CE%B1/,10799,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/71054ea8273b6abc.txt,,[],,,,[],
rq_0199_04fb707cff,hplt::8_2.jsonl.zst::669a7ca2b63b9d4a2bf5d39f66e106bc,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.15515151515151515,8,www.avopolis.gr,http://www.avopolis.gr/music-news/greek-news/61819-aepi-xanthopoulos,825,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/04fb707cff8d4a65.txt,,[],,,,[],
rq_0200_32ce9a9865,hplt::8_2.jsonl.zst::66c3ea385fe79a4c1cdd61ce24d8a600,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2609375,8,www.paok24.com,https://www.paok24.com/tag/xorigies/page/2/,737,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/32ce9a9865430068.txt,,[],,,,[],
rq_0201_2dced0f32a,hplt::8_2.jsonl.zst::678ffd53ec2f51e33653cc8c835db3d6,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.14395886889460155,8,epomeni-mera.com,http://epomeni-mera.com/%ce%b7-%cf%80%ce%b5%cf%81%ce%b9%cf%86%ce%bf%cf%81%ce%ac-%cf%84%cf%89%ce%bd-%ce%b5%cf%80%ce%b9%cf%84%ce%ac%cf%86%ce%b9%cf%89%ce%bd-%ce%ba%ce%b1%ce%b9-%ce%b7-%cf%83%cf%85%ce%bd%ce%ac%ce%bd%cf%84%ce%b7/,778,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2dced0f32a7ab2c3.txt,,[],,,,[],
rq_0202_470cbc1f72,hplt::8_2.jsonl.zst::67b37bdd0ce2f1c32e35352ef4537041,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.12102874432677761,8,www.ota24.gr,https://www.ota24.gr/dimos-delta-epestrepsan-sto-ippokrateio-ta-stromata-tou-gallikou-potamou-vinteo/,1322,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/470cbc1f728c2d25.txt,,[],,,,[],
rq_0203_a09ef2d468,hplt::8_2.jsonl.zst::69500e3044a3c74caa4c38fcd94e7d53,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.25648021828103684,8,goal.philenews.com,https://goal.philenews.com/podosfero/kypros/a-katigoria/apoel/protypo-pistis-kai-afosiosis-stin-idea-tou-apoelismou/,1466,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a09ef2d468bae015.txt,,[],,,,[],
rq_0204_8a8acc2e88,hplt::8_2.jsonl.zst::6a5ccb38f193952b50a17dfcec65acb6,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.29490196078431374,8,www.newsbomb.gr,https://www.newsbomb.gr/politikh/political-parties/story/577909/anel-anisyxitiki-i-apolyti-taytisi-venizeloy-soimple,1275,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8a8acc2e8862aea6.txt,,[],,,,[],
rq_0205_d911c73159,hplt::8_2.jsonl.zst::6c11680d299e3a1e2ed83d60a5862114,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2507232401157184,8,www.ewoman.gr,https://www.ewoman.gr/839/tha-se-xerizoso-apo-mesa-moy-gia-na-ziso-alithina,2074,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d911c73159f048b5.txt,,[],,,,[],
rq_0206_e23632c81d,hplt::8_2.jsonl.zst::6c2ce0eb9659ce8d817899f82f2aad4b,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.24017857142857146,8,indicator.gr,https://indicator.gr/syriza-odyni-gia-toys-pente-nekroys-sti-livyi,1674,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e23632c81df38e2f.txt,,[],,,,[],
rq_0207_b8c5827583,hplt::8_2.jsonl.zst::75a7e8bbe1937013c74577bc96f9d10e,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.17794253938832252,8,nealesvou.gr,https://nealesvou.gr/agonas-dromou-gia-ta-adespota/,1079,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b8c5827583bbbc40.txt,,[],,,,[],
rq_0208_4c6c0b2b0c,hplt::8_2.jsonl.zst::77033cad6a75f076cd0faf67bcac3ca4,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007""]",trim_span,0.690479589399654,8,dealforyou.gr,http://dealforyou.gr/athcenter,37155,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4c6c0b2b0c31234f.txt,,[],,,,[],
rq_0209_0f26a2f110,hplt::8_2.jsonl.zst::797d08ed178a4f55a07d6194be3ec2e3,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1972744970798183,8,metarithmisi.gr,http://metarithmisi.gr/category.asp?offset=60&cid=5&text=diktyo-gia-tin-metarrythmisi,3082,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0f26a2f110b1e6a6.txt,,[],,,,[],
rq_0210_c7e7cc058d,hplt::8_2.jsonl.zst::7a6f6f5425d0831e8387ca18c2739f90,"[""destructive_action_review"", ""precision_E006"", ""precision_E007"", ""precision_E008""]","[""candidate_action_trim_span"", ""candidate_error_E006"", ""candidate_error_E007"", ""candidate_error_E008""]","[""E006"", ""E007"", ""E008""]",trim_span,0.734721066638749,8,dealforyou.gr,http://dealforyou.gr/athens/-/5-asteron,12334,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c7e7cc058dce26da.txt,,[],,,,[],
rq_0211_836e191fe4,hplt::8_2.jsonl.zst::80026e839d6c6f611ffbc7a336efa882,"[""precision_E004""]","[""candidate_error_E004""]","[""E004""]",quarantine,0.4598504566315035,8,syfeed.com,https://syfeed.com/el-gr/news-details/anatrixiastikh-apokalypsh-noshleyths-ghrokomeioy-whistleblower-oi-yperhlikoi-peoainoyn-san-tis-myges-meta-to-embolio-koronoioy_41726627.html?view_type=cards,15533,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/836e191fe47a5cc5.txt,,[],,,,[],
rq_0212_772cb4e82d,hplt::8_2.jsonl.zst::81c7917bbe2bea3fa21f5292582f51cf,"[""precision_E005""]","[""candidate_error_E005""]","[""E005""]",keep,0.36537753222836095,8,goal.philenews.com,https://goal.philenews.com/podosfero/kypros/a-katigoria/o-troygiols-epanefere-to-chamogelo-stin-aek-pics-amp-video-14-12-2019/,2715,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/772cb4e82dd7c078.txt,,[],,,,[],
rq_0213_3d90d5a202,hplt::8_2.jsonl.zst::82cd2e2c6ce974db4d4785e222b0551f,"[""destructive_action_review"", ""precision_E007""]","[""candidate_action_trim_span"", ""candidate_error_E007""]","[""E006"", ""E007""]",trim_span,0.6013333333333334,8,www.kingbet.net,https://www.kingbet.net/analysis-stoiximatos/478343/leon-patsouka,4446,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3d90d5a20277837b.txt,,[],,,,[],
rq_0214_f774d1523e,hplt::8_2.jsonl.zst::854b4fa033ccf45cc6fa4d75e0583b7a,"[""precision_E005""]","[""candidate_error_E005""]","[""E005""]",keep,0.42115621156211563,8,www.betsellers.com,https://www.betsellers.com/%CE%B3%CE%AD%CF%81%CE%B9%CE%BA%CE%BF-%CF%83%CE%BA%CF%85%CE%BB%CE%AF-%CE%BC%CF%89%CF%81%CF%8C-%CE%B3%CE%B1%CF%84%CE%AC%CE%BA%CE%B9/,12195,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f774d1523e42c7c9.txt,,[],,,,[],
rq_0215_892299b632,hplt::8_2.jsonl.zst::878738c6edda0905d49cbaaaa3017df6,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.20384443451050513,8,vaggvan.blogspot.gr,http://vaggvan.blogspot.gr/2013/10/blog-post.html,2237,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/892299b63214811a.txt,,[],,,,[],
rq_0216_3008abd4dc,hplt::8_2.jsonl.zst::87ff1f84b9f178ec9054766fd586a14b,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1935589519650655,8,lookcooliageumata.blogspot.gr,http://lookcooliageumata.blogspot.gr/2014_06_01_archive.html,568,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3008abd4dc892122.txt,,[],,,,[],
rq_0217_dd9b647328,hplt::8_2.jsonl.zst::88081ca5ea44f41ee16487c99ed662cd,"[""destructive_action_review"", ""precision_E009""]","[""candidate_action_trim_span"", ""candidate_error_E009""]","[""E006"", ""E007"", ""E009""]",trim_span,0.6699404761904761,8,fanpage.gr,http://fanpage.gr/tag/%CE%B4%CE%B9%CE%B1%CE%B9%CF%84%CE%B1/,7056,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dd9b647328e10b61.txt,,[],,,,[],
rq_0218_8a6dd1bae5,hplt::8_2.jsonl.zst::8915f459d371781b17b2eb89478851a5,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,0.9818989071038251,8,neakypros.com.cy,https://neakypros.com.cy/analysi-gia-misi-anasa-sti-geneii-ti-anamenetai-na-min-ginei-5340.html,935,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8a6dd1bae5f13328.txt,,[],,,,[],
rq_0219_c90be730d1,hplt::8_2.jsonl.zst::8da35c6bd1cd1e11baded6e1f1f7e262,"[""precision_E014""]","[""candidate_error_E014""]","[""E014""]",keep,0.4594650205761317,8,www.gavros.gr,https://www.gavros.gr/article/podosfairo/364607-o-kasami-proponeitai-me-th-sampntoria-kai-perimenei-thn-apofash-toy-pirlo,592,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c90be730d16e4598.txt,,[],,,,[],
rq_0220_31cbf6be64,hplt::8_2.jsonl.zst::8fd7f23be385833d5dfb44006a31b94c,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,1.0,8,manualzz.com,https://manualzz.com/doc/49449940/lg-gr-t382s-%CE%B5%CE%B3%CF%87%CE%B5%CE%B9%CF%81%CE%AF%CE%B4%CE%B9%CE%BF-%CE%B9%CE%B4%CE%B9%CE%BF%CE%BA%CF%84%CE%AE%CF%84%CE%B7,17124,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/31cbf6be6417c874.txt,,[],,,,[],
rq_0221_469aa6dae0,hplt::8_2.jsonl.zst::91c14b53e3f2619c103d39fd4b8135e7,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.209962506695233,8,e-parembasis.blogspot.com,http://e-parembasis.blogspot.com/2014/12/lo-2007.html,3734,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/469aa6dae09fb8f7.txt,,[],,,,[],
rq_0222_f9c9c4780c,hplt::8_2.jsonl.zst::9260c559f14f31f4da04b0816eeaf048,"[""precision_E015""]","[""candidate_error_E015""]","[""E015""]",quarantine,0.6172334801762114,8,www.papercraftcentral.net,http://www.papercraftcentral.net/el/2012/02/3d-origami-sunflower/,539,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f9c9c4780c8af4fc.txt,,[],,,,[],
rq_0223_60c42dc975,hplt::8_2.jsonl.zst::9b3fb96b9637332d19e96431bbade9ad,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.20097697138869505,8,www.star.gr,https://www.star.gr/lifestyle/celebrities/610253/synatsakh-h-lista-me-ta-mwroydiaka-ta-epikritika-sxolia,1433,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/60c42dc975eb61a8.txt,,[],,,,[],
rq_0224_755c064dcd,hplt::8_2.jsonl.zst::9be7c5d51863bde76c3743b975c9f3bd,"[""precision_E005""]","[""candidate_error_E005""]","[""E005""]",quarantine,0.4743083003952569,8,alarm.rodos-island.gr,http://alarm.rodos-island.gr/%CE%BD%CE%B1-%CF%80%CF%81%CE%BF%CF%83%CE%B5%CF%87%CE%B5%CF%84%CE%B5-%CF%81%CE%B5-%CF%84%CF%81%CE%BF%CE%BC%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CF%8C-%CE%B2%CE%AF%CE%BD%CF%84%CE%B5%CE%BF-%CE%BC%CE%BF%CF%84/,3036,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/755c064dcde54775.txt,,[],,,,[],
rq_0225_e4e6ae7224,hplt::8_2.jsonl.zst::9db3f065883e169be095380ddbd035d4,"[""precision_E006"", ""precision_E007""]","[""candidate_error_E006"", ""candidate_error_E007""]","[""E006"", ""E007""]",quarantine,0.52,8,www.retrocomputers.gr,https://www.retrocomputers.gr/diafora/donations,990,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e4e6ae72241729fc.txt,,[],,,,[],
rq_0226_1b921c9bf7,hplt::8_2.jsonl.zst::9ef3fc74dc8077a64ba9e37b9799fd85,"[""precision_E006""]","[""candidate_error_E006""]","[""E006"", ""E007"", ""E008""]",quarantine,0.5373611111111111,8,www.espressoarena.com,https://www.espressoarena.com/el/products/lemon-iced-tea-syrup,1230,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1b921c9bf7009ddc.txt,,[],,,,[],
rq_0227_a9899dc101,hplt::8_2.jsonl.zst::a1cdc5495aa5a707a6237ca8e37d2327,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.23972602739726026,8,www.techgear.gr,https://www.techgear.gr/instagram-tha-krata-tis-anartiseis-poy-esvises-gia-30-imeres-29308,1168,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a9899dc101ec6ca0.txt,,[],,,,[],
rq_0228_a993da7ead,hplt::8_2.jsonl.zst::a2170af13320ede2d254a1300df18fa5,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.16842105263157894,8,www.documentonews.gr,https://www.documentonews.gr/article/neo-peristatiko-sth-gallia-astynomikoi-exoydeterwsan-andra-poy-toys-apeiloyse-me-dyo-maxairia,570,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a993da7ead0e6828.txt,,[],,,,[],
rq_0229_6283b3c8ab,hplt::8_2.jsonl.zst::a583783560b3176c8fa6c48858caa8ff,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007""]",trim_span,0.6121474358974359,8,brakoulias.gr,https://brakoulias.gr/,1398,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6283b3c8ab4045c5.txt,,[],,,,[],
rq_0230_d8e9018267,hplt::8_2.jsonl.zst::a6c7baecbdd80c8a363aa11be8be0abf,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,1.0,8,love-teaching.com,https://love-teaching.com/tag/%CE%AD%CF%80%CE%B1%CE%B9%CE%BD%CE%BF%CF%82/,1632,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d8e9018267133d41.txt,,[],,,,[],
rq_0231_eb1a77ea04,hplt::8_2.jsonl.zst::a71f5b22bffc94fdb636958ba0d51bac,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1934065934065934,8,www.itspossible.gr,http://www.itspossible.gr/%CF%84%CE%B1-%CF%80%CF%81%CE%BF%CE%B9%CF%8C%CE%BD%CF%84%CE%B1-%CF%84%CE%B7%CF%82-apple-%CE%B4%CE%B5%CE%BD-%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9-%CE%BC%CF%8C%CE%BD%CE%BF-%CE%B3%CE%B9%CE%B1-%CF%84%CE%BF/,910,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/eb1a77ea049985e5.txt,,[],,,,[],
rq_0232_13cdd8c904,hplt::8_2.jsonl.zst::a8ebc60a34df870b31d44e7e68b83e56,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.26776277157956546,8,www.tirnavitikanea.com,https://www.tirnavitikanea.com/category/tyrnavos/agia-sofia/,1703,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/13cdd8c904efdfda.txt,,[],,,,[],
rq_0233_999c18bc71,hplt::8_2.jsonl.zst::a937c3dd30b8c57a1e12e24f32e8362d,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E011"", ""E012""]",quarantine,0.5474781249999999,8,cassettes.wordpress.com,http://cassettes.wordpress.com/2010/09/21/,11193,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/999c18bc71a2dd9d.txt,,[],,,,[],
rq_0234_2ef497724d,hplt::8_2.jsonl.zst::a9c9389fdb6a97e3ee984971dd4677fb,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2876024319323288,8,pustasalat.blogspot.com,http://pustasalat.blogspot.com/2009/02/lex-nokia-blue-bags.html,3783,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2ef497724d321dd3.txt,,[],,,,[],
rq_0235_589731557b,hplt::8_2.jsonl.zst::aa9a5ab2a4754d1665efecd4cd04e471,"[""precision_E015""]","[""candidate_error_E015""]","[""E005"", ""E006"", ""E007"", ""E015""]",quarantine,0.5220039392469931,8,blogs.pathfinder.gr,http://blogs.pathfinder.gr/?tag=486,5062,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/589731557b258a32.txt,,[],,,,[],
rq_0236_e4c1206244,hplt::8_2.jsonl.zst::ac25ca270677a4a8de1d9a426c3fd104,"[""destructive_action_review"", ""precision_E003"", ""precision_E004""]","[""candidate_action_drop_doc"", ""candidate_error_E003"", ""candidate_error_E004""]","[""E003"", ""E004"", ""E015""]",drop_doc,1.0,8,www.csc.com.gr,https://www.csc.com.gr/%CE%BC%CE%B5%CF%84%CE%B1%CE%B2%CE%BB%CE%B7%CF%84%CE%AD%CF%82%CF%83%CF%84%CE%B7-vbscript/,3750,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e4c1206244a9d99b.txt,,[],,,,[],
rq_0237_e5385c4108,hplt::8_2.jsonl.zst::ac2e8b3f6555e20fd67339c434ba2f70,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.26615483045425464,8,greektimes.ca,http://greektimes.ca/author/greektimes/,1563,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e5385c4108f119da.txt,,[],,,,[],
